name,frames,duration_s,fps,com_speed_mean,com_speed_p95,com_height_range,com_height_std,angmom_mean,angmom_peak,joint_vel_p95,joint_vel_max,jerk_p95,flight_phase_frac,nonfoot_contact_frac,nonfoot_ground_frac,double_support_frac,foot_clearance_p1,foot_clearance_p50,foot_penetration_max,body_penetration_max,contact_switch_rate,support_margin_mean,support_margin_min,required_mu_p50,required_mu_p95,vert_force_bw_p95,vert_force_bw_max,cop_margin_mean,cop_margin_min
KIT_314_parkour07_poses_100_jpos,517,10.34,50.0,0.5806,0.9707,0.061,0.0128,1.0294,2.4263,1.9719,8.9116,647.47,0.8801,0.0,0.0,0.0561,0.0,0.03066,0.00051,0.00051,0.1934,-0.4466,-0.5,0.1059,0.2855,1.2139,1.3926,-0.0681,-0.149
KIT_314_parkour08_poses_100_jpos,486,9.72,50.0,0.621,1.001,0.0571,0.0118,1.1095,2.4512,2.1683,8.1493,721.92,0.7572,0.0,0.0,0.0905,-0.0,0.02729,0.00085,0.00085,1.3374,-0.3988,-0.5,0.117,0.289,1.2207,1.293,-0.0786,-0.4166
KIT_314_parkour09_poses_100_jpos,475,9.5,50.0,0.6525,1.0108,0.0761,0.0135,1.2053,2.4957,2.1779,8.1586,770.17,0.9368,0.0,0.0,0.0379,0.0,0.03771,0.00128,0.00128,0.6316,-0.4735,-0.5,0.1176,0.283,1.2361,1.3446,-0.0876,-0.2943
KIT_314_parkour10_poses_100_jpos,439,8.78,50.0,0.6707,1.0051,0.0613,0.012,1.233,2.5347,2.2856,9.1653,738.89,0.8975,0.0,0.0,0.0524,-0.0,0.0383,0.00154,0.00154,0.4556,-0.456,-0.5,0.1248,0.3268,1.2318,1.3094,-0.0889,-0.1698
KIT_314_run01_poses_100_jpos,52,1.04,50.0,2.7498,3.1152,0.0999,0.0301,1.2786,2.3444,6.6798,15.0671,2988.24,0.5,0.0,0.0,0.0,-0.0,0.02028,0.00034,0.00034,5.7692,-0.3521,-0.5,0.3063,4.1073,2.0905,2.1578,-0.2148,-0.5298
KIT_314_run02_poses_100_jpos,41,0.82,50.0,2.8872,3.2334,0.0912,0.0244,1.2919,2.2045,6.6101,13.7006,3012.4,0.6098,0.0,0.0,0.0,-0.0,0.0259,0.00118,0.00118,7.3171,-0.3983,-0.5,0.3232,7.7392,2.1852,2.3212,-0.2356,-0.6244
KIT_314_run03_poses_100_jpos,36,0.72,50.0,2.8267,3.1351,0.0703,0.021,1.2033,1.9258,6.7032,14.2057,2686.99,0.3889,0.0,0.0,0.0,0.0,0.01382,0.00022,0.00022,6.9444,-0.3156,-0.5,0.2948,5.7183,2.0501,2.1583,-0.2401,-1.0331
KIT_314_run04_poses_100_jpos,39,0.78,50.0,2.7061,3.2613,0.0906,0.0278,1.3845,1.9809,7.1607,15.1258,2974.42,0.359,0.0,0.0,0.0,-0.0,0.01626,3e-05,3e-05,7.6923,-0.3297,-0.5,0.2951,4.7701,1.8654,1.9281,-0.2436,-1.3678
KIT_314_step_over_gap01_poses_100_jpos,289,5.78,50.0,0.4612,1.0569,0.0825,0.0164,0.566,2.3492,1.6492,7.1532,370.65,0.5606,0.0,0.0,0.0519,0.0,0.02412,0.0004,0.0004,0.8651,-0.3223,-0.5,0.0641,0.1773,1.2361,1.363,-0.0917,-0.1229
KIT_314_step_over_gap02_poses_100_jpos,278,5.56,50.0,0.47,1.0385,0.0893,0.0173,0.6163,2.7313,1.6727,7.3524,449.41,0.741,0.0,0.0,0.0935,-0.0,0.02675,9e-05,9e-05,1.0791,-0.3906,-0.5,0.06,0.1895,1.2409,1.3559,-0.0799,-0.1421
KIT_314_step_over_gap03_poses_100_jpos,215,4.3,50.0,0.5808,1.0092,0.0773,0.0173,0.7394,2.7372,2.0144,7.2967,490.67,0.7488,0.0,0.0,0.0233,0.0,0.02826,0.00161,0.00161,1.1628,-0.3995,-0.5,0.0807,0.1804,1.2075,1.2897,-0.0977,-0.1764
KIT_314_step_over_gap04_poses_100_jpos,303,6.06,50.0,0.4184,0.9581,0.0903,0.0165,0.5302,2.5153,1.5189,6.8819,443.33,0.4719,0.0,0.0,0.1452,-0.0,0.01752,0.00013,0.00013,1.1551,-0.2835,-0.5,0.0575,0.163,1.2125,1.4411,-0.0881,-0.1584
KIT_314_step_over_gap05_poses_100_jpos,224,4.48,50.0,0.5742,1.0625,0.0852,0.0177,0.6842,2.3106,1.8857,7.0818,488.46,0.6429,0.0,0.0,0.1071,0.0,0.0254,5e-05,5e-05,1.1161,-0.353,-0.5,0.0855,0.1765,1.2607,1.4301,-0.0836,-0.1384
KIT_314_step_over_gap06_poses_100_jpos,203,4.06,50.0,0.6049,1.0813,0.0916,0.0199,0.7625,2.63,1.9979,7.6288,510.35,0.803,0.0,0.0,0.0443,-0.0,0.02931,0.00019,0.00019,0.7389,-0.4213,-0.5,0.0991,0.2064,1.2606,1.3924,-0.099,-0.1412
KIT_314_step_over_gap07_poses_100_jpos,218,4.36,50.0,0.5535,1.0246,0.0933,0.0191,0.7464,2.4377,1.9378,6.8514,510.11,0.7477,0.0,0.0,0.1147,0.0,0.03016,0.00022,0.00022,0.6881,-0.3916,-0.5,0.0823,0.1756,1.2415,1.2987,-0.0732,-0.1228
KIT_314_step_over_gap08_poses_100_jpos,221,4.42,50.0,0.5756,1.0707,0.0858,0.0178,0.6807,2.254,1.8756,7.3869,490.37,0.6606,0.0,0.0,0.1855,0.0,0.02425,0.0003,0.0003,1.81,-0.3535,-0.5,0.076,0.2031,1.2599,1.3448,-0.0625,-0.1389
KIT_314_step_over_gap09_poses_100_jpos,232,4.64,50.0,0.5301,1.1106,0.0846,0.0184,0.6256,2.1392,1.8521,7.1524,576.06,0.5862,0.0,0.0,0.1853,0.0,0.02384,2e-05,2e-05,1.5086,-0.3263,-0.5,0.077,0.1868,1.2718,1.3685,-0.0735,-0.2171
KIT_314_step_over_gap10_poses_100_jpos,223,4.46,50.0,0.5686,1.0365,0.0908,0.0181,0.6646,2.3685,1.9265,6.9664,567.02,0.7937,0.0,0.0,0.1121,0.0,0.03498,0.00011,0.00011,0.8969,-0.4113,-0.5,0.0807,0.2027,1.2612,1.3243,-0.0784,-0.1196
KIT_314_turn_left01_poses_100_jpos,237,4.74,50.0,0.4536,0.9137,0.053,0.0143,1.0388,3.7284,1.6298,5.1408,451.4,0.3291,0.0,0.0,0.2489,0.0,0.01751,0.00017,0.00017,3.1646,-0.2336,-0.5,0.0963,0.3011,1.206,1.3552,-0.0862,-0.4459
KIT_314_turn_left02_poses_100_jpos,207,4.14,50.0,0.5406,0.952,0.0703,0.0164,1.0731,3.451,1.954,5.8323,661.53,0.5459,0.0,0.0,0.1256,0.0,0.02095,0.00037,0.00037,4.1063,-0.3344,-0.5,0.1241,0.2961,1.2295,1.4313,-0.1266,-0.4714
KIT_314_turn_left03_poses_100_jpos,200,4.0,50.0,0.5504,0.9583,0.0605,0.0157,1.1273,3.7716,1.887,6.4676,722.06,0.335,0.0,0.0,0.185,0.0,0.01628,0.00128,0.00128,5.0,-0.2528,-0.5,0.1132,0.3142,1.2596,1.4256,-0.1079,-0.4666
KIT_314_turn_left04_poses_100_jpos,216,4.32,50.0,0.4946,0.9817,0.0617,0.0154,0.9652,3.5691,1.8292,5.7077,665.85,0.375,0.0,0.0,0.2222,0.0,0.01483,0.00041,0.00041,3.7037,-0.2623,-0.5,0.118,0.3096,1.2387,1.4248,-0.0972,-0.452
KIT_314_turn_left05_poses_100_jpos,248,4.96,50.0,0.4198,0.9025,0.0604,0.0137,0.842,3.7842,1.4134,5.6907,602.4,0.1855,0.0,0.0,0.4073,-0.0,0.01127,0.00115,0.00115,3.0242,-0.1725,-0.5,0.1022,0.2724,1.2249,1.4315,-0.0799,-0.4346
KIT_314_turn_left06_poses_100_jpos,239,4.78,50.0,0.3882,0.8842,0.0543,0.0134,0.8306,3.5257,1.4704,5.8826,558.59,0.1506,0.0,0.0,0.3808,0.0,0.01274,0.00195,0.00195,3.1381,-0.1637,-0.5,0.0897,0.2836,1.2728,1.4353,-0.0825,-0.4402
KIT_314_turn_left07_poses_100_jpos,200,4.0,50.0,0.4625,0.9214,0.0511,0.0139,1.0092,3.4253,1.5581,5.7667,642.47,0.21,0.0,0.0,0.23,-0.0,0.01515,0.00093,0.00093,3.25,-0.195,-0.5,0.0999,0.3003,1.2642,1.3957,-0.0901,-0.4592
KIT_314_turn_left08_poses_100_jpos,200,4.0,50.0,0.4727,0.8699,0.0526,0.0129,1.0659,3.5875,1.6283,5.5972,537.55,0.185,0.0,0.0,0.305,0.0,0.01079,0.0004,0.0004,3.5,-0.1803,-0.5,0.1139,0.2955,1.2511,1.332,-0.078,-0.4544
KIT_314_turn_left09_poses_100_jpos,221,4.42,50.0,0.4482,0.8631,0.0562,0.014,0.9594,3.5767,1.6229,5.5887,722.45,0.4299,0.0,0.0,0.1629,0.0,0.01962,6e-05,6e-05,5.2036,-0.2858,-0.5,0.0955,0.2885,1.2134,1.3883,-0.1157,-0.4101
KIT_314_turn_left10_poses_100_jpos,191,3.82,50.0,0.4762,0.869,0.0537,0.0142,1.0734,3.7494,1.6942,5.484,722.44,0.199,0.0,0.0,0.2304,0.0,0.01327,0.00026,0.00026,4.1885,-0.196,-0.5,0.1043,0.3286,1.2635,1.3515,-0.0936,-0.4398
KIT_314_turn_right01_poses_100_jpos,263,5.26,50.0,0.395,0.9295,0.0655,0.0134,0.7586,2.9246,1.348,5.6722,410.83,0.1521,0.0,0.0,0.3878,0.0,0.01154,4e-05,4e-05,2.6616,-0.1578,-0.5,0.087,0.2336,1.19,1.3452,-0.0828,-0.4181
KIT_314_turn_right02_poses_100_jpos,304,6.08,50.0,0.3432,0.8651,0.0669,0.0127,0.7581,3.4449,1.1895,5.8079,335.37,0.1283,0.0,0.0,0.4309,-0.0,0.00755,0.00064,0.00064,2.3026,-0.1433,-0.5,0.0762,0.235,1.1736,1.2917,-0.0778,-0.3938
KIT_314_turn_right03_poses_100_jpos,245,4.9,50.0,0.4203,0.871,0.0572,0.013,0.8763,3.5333,1.3388,5.8025,439.7,0.249,0.0,0.0,0.3265,-0.0,0.01222,4e-05,4e-05,3.2653,-0.1956,-0.5,0.0878,0.2264,1.2152,1.3309,-0.0867,-0.3969
KIT_314_turn_right04_poses_100_jpos,223,4.46,50.0,0.437,0.8907,0.0537,0.0123,0.9147,3.5591,1.4652,6.2906,467.92,0.2063,0.0,0.0,0.3004,-0.0,0.01287,7e-05,7e-05,2.9148,-0.1834,-0.5,0.0989,0.2708,1.2385,1.3653,-0.082,-0.4046
KIT_314_turn_right05_poses_100_jpos,211,4.22,50.0,0.4698,0.9412,0.0643,0.0145,0.9779,3.8337,1.555,6.194,593.49,0.218,0.0,0.0,0.3081,-0.0,0.0144,0.00214,0.00214,3.7915,-0.1897,-0.5,0.1071,0.3117,1.281,1.405,-0.0941,-0.396
KIT_314_turn_right06_poses_100_jpos,252,5.04,50.0,0.4012,0.899,0.0614,0.0133,0.8328,3.9905,1.3872,5.7923,478.6,0.1111,0.0,0.0,0.3929,-0.0,0.00938,0.00136,0.00136,3.1746,-0.1499,-0.5,0.0936,0.2722,1.2369,1.3653,-0.0902,-0.4373
KIT_314_turn_right07_poses_100_jpos,221,4.42,50.0,0.4642,0.9137,0.0709,0.0151,0.9255,3.6665,1.6473,6.3691,566.62,0.2534,0.0,0.0,0.2941,-0.0,0.01156,0.00039,0.00039,4.0724,-0.2046,-0.5,0.1116,0.2884,1.2448,1.3602,-0.097,-0.3969
KIT_314_turn_right08_poses_100_jpos,210,4.2,50.0,0.4767,0.9423,0.0678,0.0143,0.9358,3.9187,1.6551,6.5709,617.76,0.381,0.0,0.0,0.181,0.0,0.01513,0.00159,0.00159,3.8095,-0.2819,-0.5,0.126,0.3297,1.2229,1.374,-0.1286,-0.4613
KIT_314_turn_right09_poses_100_jpos,207,4.14,50.0,0.4804,0.9518,0.065,0.0142,0.9634,3.8869,1.689,6.7477,581.48,0.1691,0.0,0.0,0.3237,0.0,0.01005,0.00033,0.00033,4.3478,-0.1668,-0.5,0.1085,0.3115,1.2412,1.3621,-0.089,-0.3954
KIT_314_turn_right10_poses_100_jpos,220,4.4,50.0,0.478,0.967,0.0611,0.0144,0.988,3.9143,1.7531,6.6336,629.87,0.4409,0.0,0.0,0.2364,-0.0,0.01611,0.00033,0.00033,3.1818,-0.2844,-0.5,0.1078,0.309,1.2732,1.3886,-0.1044,-0.4364
KIT_314_turn_right11_poses_100_jpos,221,4.42,50.0,0.493,0.9991,0.0744,0.0157,1.0167,4.3085,2.0286,7.1193,1215.28,0.2851,0.0,0.0,0.3032,-0.0,0.0126,0.00033,0.00033,3.6199,-0.2223,-0.5,0.1341,0.3311,1.2285,1.5088,-0.1011,-0.4901
KIT_314_walking_fast01_poses_100_jpos,294,5.88,50.0,0.419,1.2887,0.0629,0.0132,0.3794,1.4894,1.9961,6.785,493.06,0.3741,0.0,0.0,0.5544,0.0,0.00846,6e-05,6e-05,1.3605,-0.2179,-0.5,0.0457,0.2059,1.2775,1.4117,-0.0476,-0.1829
KIT_314_walking_fast02_poses_100_jpos,347,6.94,50.0,0.3462,1.2434,0.0571,0.0123,0.3267,1.3019,1.7996,7.0897,485.33,0.3487,0.0,0.0,0.5245,-0.0,0.0128,3e-05,3e-05,1.1527,-0.2088,-0.5,0.0147,0.2018,1.2809,1.4008,-0.0532,-0.141
KIT_314_walking_fast03_poses_100_jpos,289,5.78,50.0,0.4151,1.2955,0.0557,0.0122,0.3732,1.3823,2.0187,6.6535,522.74,0.3668,0.0,0.0,0.5571,-0.0,0.00927,1e-05,1e-05,1.3841,-0.2121,-0.5,0.0391,0.216,1.2887,1.3923,-0.042,-0.1511
KIT_314_walking_fast04_poses_100_jpos,217,4.34,50.0,0.5503,1.2701,0.0578,0.0142,0.5111,1.1643,2.291,6.5575,671.19,0.7742,0.0,0.0,0.212,-0.0,0.02672,0.00019,0.00019,0.4608,-0.3942,-0.5,0.0838,0.2142,1.3211,1.4149,-0.0403,-0.0991
KIT_314_walking_fast05_poses_100_jpos,250,5.0,50.0,0.4764,1.3109,0.059,0.0133,0.4318,1.3626,2.0799,6.7538,572.79,0.388,0.0,0.0,0.476,0.0,0.01212,5e-05,5e-05,1.6,-0.2266,-0.5,0.0651,0.2301,1.2998,1.4037,-0.0426,-0.1372
KIT_314_walking_fast06_poses_100_jpos,227,4.54,50.0,0.5281,1.3538,0.0567,0.0138,0.4766,1.3388,2.3383,6.9145,690.8,0.5066,0.0,0.0,0.4141,-0.0,0.02083,3e-05,3e-05,1.3216,-0.2789,-0.5,0.0814,0.2422,1.339,1.4323,-0.0512,-0.1307
KIT_314_walking_fast07_poses_100_jpos,193,3.86,50.0,0.6192,1.3965,0.0635,0.0144,0.5512,1.2828,2.4585,7.2085,851.93,0.6114,0.0,0.0,0.3005,0.0,0.02535,2e-05,2e-05,1.0363,-0.3254,-0.5,0.0949,0.2353,1.3761,1.4527,-0.0496,-0.1115
KIT_314_walking_fast08_poses_100_jpos,228,4.56,50.0,0.5135,1.3163,0.0595,0.013,0.4678,1.3082,2.2973,6.7345,632.77,0.3904,0.0,0.0,0.4474,-0.0,0.01572,6e-05,6e-05,1.7544,-0.2309,-0.5,0.0779,0.2191,1.325,1.454,-0.043,-0.1724
KIT_314_walking_fast09_poses_100_jpos,305,6.1,50.0,0.3915,1.3116,0.0622,0.0132,0.3818,1.34,1.9558,7.1852,512.42,0.4,0.0,0.0,0.318,0.0,0.01379,1e-05,1e-05,0.4918,-0.2435,-0.5,0.0305,0.2232,1.2984,1.4895,-0.0721,-0.1244
KIT_314_walking_fast10_poses_100_jpos,215,4.3,50.0,0.566,1.4037,0.0656,0.0146,0.5251,1.3656,2.4389,7.1188,775.64,0.586,0.0,0.0,0.3116,0.0,0.02874,6e-05,6e-05,1.6279,-0.3196,-0.5,0.0927,0.2456,1.3611,1.4436,-0.0622,-0.1425
KIT_314_walking_medium01_poses_100_jpos,331,6.62,50.0,0.3013,0.8192,0.0332,0.008,0.3302,1.0469,0.9747,5.8615,256.1,0.2991,0.0,0.0,0.4713,0.0,0.01148,0.00025,0.00025,1.9637,-0.1951,-0.5,0.0356,0.1327,1.1269,1.2654,-0.0626,-0.3188
KIT_314_walking_medium02_poses_100_jpos,291,5.82,50.0,0.3542,0.8792,0.0379,0.0087,0.3361,1.0489,1.1888,5.7943,282.09,0.3574,0.0,0.0,0.4708,-0.0,0.01454,0.0004,0.0004,2.4055,-0.2235,-0.5,0.0475,0.1544,1.1577,1.3112,-0.0728,-0.3294
KIT_314_walking_medium03_poses_100_jpos,349,6.98,50.0,0.286,0.8267,0.037,0.0084,0.31,1.2149,1.0486,6.3287,270.96,0.2579,0.0,0.0,0.5415,0.0,0.0147,4e-05,4e-05,2.0057,-0.174,-0.5,0.0257,0.1401,1.1334,1.2663,-0.0624,-0.3473
KIT_314_walking_medium04_poses_100_jpos,415,8.3,50.0,0.2471,0.8831,0.036,0.0079,0.2463,0.988,0.9602,6.3136,230.96,0.241,0.0,0.0,0.6193,-0.0,0.00984,7e-05,7e-05,1.2048,-0.1609,-0.5,0.009,0.1495,1.1227,1.2724,-0.0526,-0.3071
KIT_314_walking_medium05_poses_100_jpos,397,7.94,50.0,0.2633,0.898,0.0404,0.0088,0.2657,1.1012,1.0419,6.3031,238.32,0.1159,0.0,0.0,0.6499,-0.0,0.01025,0.00013,0.00013,1.6373,-0.116,-0.5,0.0137,0.1742,1.1418,1.347,-0.0629,-0.3758
KIT_314_walking_medium06_poses_100_jpos,322,6.44,50.0,0.3153,0.8922,0.0381,0.0085,0.3281,1.0394,1.193,6.1198,262.63,0.3261,0.0,0.0,0.5342,0.0,0.01295,3e-05,3e-05,2.1739,-0.2053,-0.5,0.0335,0.1603,1.1723,1.3159,-0.0664,-0.3663
KIT_314_walking_medium07_poses_100_jpos,382,7.64,50.0,0.2878,0.9067,0.0397,0.0093,0.3037,1.0637,1.127,6.5875,252.66,0.466,0.0,0.0,0.0812,0.0,0.01947,0.0001,0.0001,1.178,-0.2962,-0.5,0.0177,0.1545,1.1534,1.3113,-0.1159,-0.2984
KIT_314_walking_medium08_poses_100_jpos,341,6.82,50.0,0.3144,0.953,0.0415,0.0098,0.2864,1.0608,1.0765,6.4339,269.26,0.2962,0.0,0.0,0.5924,0.0,0.01192,0.0001,0.0001,1.9062,-0.1829,-0.5,0.0297,0.1752,1.1628,1.3305,-0.0533,-0.3808
KIT_314_walking_medium09_poses_100_jpos,389,7.78,50.0,0.2793,0.9622,0.0476,0.0099,0.2608,1.0774,1.1039,6.0542,253.61,0.2185,0.0,0.0,0.635,0.0,0.01005,0.00029,0.00029,2.0566,-0.1481,-0.5,0.0123,0.1742,1.1604,1.291,-0.0499,-0.3821
KIT_314_walking_medium10_poses_100_jpos,362,7.24,50.0,0.2956,0.9308,0.0409,0.0093,0.2759,0.9778,1.1383,6.1904,273.55,0.3481,0.0,0.0,0.5387,-0.0,0.01371,8e-05,8e-05,1.105,-0.2136,-0.5,0.0188,0.1631,1.1667,1.303,-0.0616,-0.3375
KIT_314_walking_run01_poses_100_jpos,132,2.64,50.0,1.1181,2.0419,0.1092,0.0251,0.7121,1.6395,3.7782,8.9135,1250.64,0.5985,0.0,0.0,0.2803,0.0,0.02828,0.00013,0.00013,1.1364,-0.3334,-0.5,0.1705,0.6435,1.7547,1.9922,-0.0582,-0.6671
KIT_314_walking_run02_poses_100_jpos,83,1.66,50.0,1.5935,2.003,0.1043,0.0294,0.9031,1.3767,4.5031,9.6313,1584.81,0.6386,0.0,0.0,0.0,0.0,0.02311,0.00111,0.00111,6.6265,-0.3841,-0.5,0.215,0.9656,1.815,2.0049,-0.155,-0.6967
KIT_314_walking_run03_poses_100_jpos,202,4.04,50.0,0.6794,1.8041,0.0969,0.0199,0.6092,1.6421,3.0503,9.7438,1000.97,0.6733,0.0,0.0,0.0594,-0.0,0.02731,0.00067,0.00067,0.7426,-0.3709,-0.5,0.1171,0.3556,1.6214,2.015,-0.0961,-0.1209
KIT_314_walking_run04_poses_100_jpos,192,3.84,50.0,0.6945,1.7863,0.0952,0.0188,0.6078,1.8476,2.7129,9.7317,838.63,0.5781,0.0,0.0,0.1615,0.0,0.02765,7e-05,7e-05,0.7812,-0.3305,-0.5,0.1187,0.4191,1.623,1.9604,-0.0847,-0.1382
KIT_314_walking_run05_poses_100_jpos,225,4.5,50.0,0.6422,1.8494,0.0966,0.0177,0.5702,1.5344,2.8492,10.1982,929.82,0.8533,0.0,0.0,0.0,-0.0,0.03461,8e-05,8e-05,0.2222,-0.4458,-0.5,0.1044,0.5052,1.6256,2.0253,-0.1454,-0.5583
KIT_314_walking_run06_poses_100_jpos,233,4.66,50.0,0.616,1.7951,0.0947,0.0185,0.5744,1.6994,2.9088,8.5287,806.75,0.5451,0.0,0.0,0.0,-0.0,0.02622,7e-05,7e-05,0.4292,-0.3339,-0.5,0.0936,0.3536,1.5619,1.8882,-0.1234,-0.1711
KIT_314_walking_run08_poses_100_jpos,226,4.52,50.0,0.6091,1.7885,0.1016,0.0191,0.5925,1.7425,2.8948,9.1832,784.81,0.8186,0.0,0.0,0.0,0.0,0.03607,4e-05,4e-05,0.2212,-0.4287,-0.5,0.093,0.3624,1.6016,1.9323,-0.1057,-0.1195
KIT_314_walking_run09_poses_100_jpos,218,4.36,50.0,0.6308,1.8186,0.1038,0.0205,0.5773,1.9053,3.0701,10.1063,913.7,0.8486,0.0,0.0,0.0,-0.0,0.03432,4e-05,4e-05,0.2294,-0.4402,-0.5,0.1105,0.3615,1.5537,2.0126,-0.1058,-0.1273
KIT_314_walking_run10_poses_100_jpos,240,4.8,50.0,0.5928,1.8226,0.1009,0.0181,0.536,1.7866,2.8543,9.7029,838.63,0.8292,0.0,0.0,0.0,0.0,0.02283,2e-05,2e-05,0.625,-0.4349,-0.5,0.0832,0.3263,1.5795,1.9691,-0.106,-0.1498
KIT_314_walking_slow01_poses_100_jpos,489,9.78,50.0,0.1873,0.5262,0.0295,0.0062,0.332,0.9732,0.5635,3.7361,121.94,0.1575,0.0,0.0,0.456,0.0,0.01203,6e-05,6e-05,1.0225,-0.141,-0.5,0.0243,0.0917,1.0349,1.1692,-0.0783,-0.3164
KIT_314_walking_slow02_poses_100_jpos,395,7.9,50.0,0.2347,0.5595,0.031,0.0072,0.3569,1.0436,0.6876,3.8399,148.77,0.6025,0.0,0.0,0.0962,0.0,0.02064,6e-05,6e-05,1.8987,-0.3468,-0.5,0.0368,0.1004,1.0726,1.1611,-0.118,-0.3179
KIT_314_walking_slow03_poses_100_jpos,381,7.62,50.0,0.2519,0.6387,0.0319,0.0075,0.3324,0.9298,0.8746,4.6792,177.06,0.2808,0.0,0.0,0.2205,0.0,0.01439,0.00042,0.00042,2.231,-0.2108,-0.5,0.0352,0.1164,1.0824,1.2174,-0.1015,-0.323
KIT_314_walking_slow04_poses_100_jpos,355,7.1,50.0,0.2554,0.6517,0.0271,0.0066,0.3294,0.9811,0.7176,4.3429,165.34,0.093,0.0,0.0,0.4845,-0.0,0.00992,5e-05,5e-05,1.6901,-0.1144,-0.5,0.0448,0.1041,1.0982,1.2097,-0.0714,-0.3429
KIT_314_walking_slow05_poses_100_jpos,362,7.24,50.0,0.2572,0.6815,0.0288,0.0068,0.3266,1.0375,0.7746,5.3311,175.57,0.1298,0.0,0.0,0.4779,0.0,0.01154,5e-05,5e-05,1.3812,-0.1325,-0.5,0.0395,0.1053,1.0873,1.2173,-0.0762,-0.3538
KIT_314_walking_slow06_poses_100_jpos,341,6.82,50.0,0.2618,0.5215,0.0276,0.0067,0.4623,1.0824,0.6846,3.4785,131.33,0.305,0.0,0.0,0.2141,-0.0,0.01351,0.00026,0.00026,1.4663,-0.2197,-0.5,0.042,0.091,1.0685,1.1616,-0.0941,-0.3068
KIT_314_walking_slow07_poses_100_jpos,397,7.94,50.0,0.226,0.5689,0.0242,0.0057,0.3287,1.0117,0.6682,4.0158,138.79,0.3174,0.0,0.0,0.398,0.0,0.01609,8e-05,8e-05,1.2594,-0.2087,-0.5,0.034,0.093,1.048,1.1495,-0.0755,-0.3136
KIT_314_walking_slow08_poses_100_jpos,291,5.82,50.0,0.3054,0.5749,0.0301,0.0067,0.443,0.8959,0.9382,4.0344,176.03,0.6117,0.0,0.0,0.1821,0.0,0.02081,3e-05,3e-05,2.7491,-0.3476,-0.5,0.0416,0.1127,1.081,1.1584,-0.1219,-0.3056
KIT_314_walking_slow09_poses_100_jpos,356,7.12,50.0,0.2547,0.6163,0.0263,0.0066,0.3575,1.0065,0.8304,4.2529,163.45,0.3034,0.0,0.0,0.4073,-0.0,0.01389,6e-05,6e-05,1.5449,-0.2013,-0.5,0.0482,0.1006,1.0713,1.1651,-0.0751,-0.3232
KIT_314_walking_slow10_poses_100_jpos,405,8.1,50.0,0.2229,0.5231,0.0255,0.0061,0.3588,0.9587,0.6476,3.7868,126.49,0.2593,0.0,0.0,0.3802,-0.0,0.01634,0.00053,0.00053,1.2346,-0.1869,-0.5,0.0314,0.0936,1.0582,1.1439,-0.0759,-0.3158
KIT_317_bend_left01_poses_100_jpos,164,3.28,50.0,0.6187,0.9978,0.0461,0.0111,0.7288,1.2127,1.6097,6.7384,753.47,0.2561,0.0,0.0,0.2073,-0.0,0.01558,0.00047,0.00047,4.5732,-0.2164,-0.5,0.0937,0.1851,1.2112,1.3246,-0.112,-0.3661
KIT_317_bend_left02_poses_100_jpos,149,2.98,50.0,0.7023,1.0184,0.0428,0.0115,0.7073,1.2334,1.7262,6.4217,646.2,0.1342,0.0,0.0,0.2013,0.0,0.01132,7e-05,7e-05,5.0336,-0.1656,-0.5,0.1012,0.203,1.241,1.3087,-0.0959,-0.359
KIT_317_bend_left03_poses_100_jpos,203,4.06,50.0,0.5136,0.9389,0.0367,0.009,0.5688,1.283,1.3432,6.1946,434.77,0.4828,0.0,0.0,0.2562,0.0,0.0194,3e-05,3e-05,3.4483,-0.2994,-0.5,0.0786,0.1873,1.1847,1.2735,-0.1026,-0.386
KIT_317_bend_left04_poses_100_jpos,219,4.38,50.0,0.4832,0.9785,0.0365,0.0088,0.5385,1.3066,1.3351,6.5855,499.99,0.5616,0.0,0.0,0.3196,-0.0,0.02328,0.00016,0.00016,1.8265,-0.3182,-0.5,0.0709,0.1755,1.1735,1.2627,-0.0735,-0.3292
KIT_317_bend_left05_poses_100_jpos,227,4.54,50.0,0.4796,0.9699,0.0428,0.0096,0.5586,1.2676,1.2943,6.6255,368.8,0.5595,0.0,0.0,0.3216,0.0,0.02192,9e-05,9e-05,1.3216,-0.3102,-0.5,0.073,0.171,1.176,1.2549,-0.053,-0.1154
KIT_317_bend_left06_poses_100_jpos,222,4.44,50.0,0.4997,0.974,0.0388,0.0093,0.5521,1.1711,1.3383,6.5047,375.56,0.4955,0.0,0.0,0.3243,-0.0,0.01974,8e-05,8e-05,1.8018,-0.2911,-0.5,0.0721,0.1885,1.1782,1.2509,-0.073,-0.3402
KIT_317_bend_left07_poses_100_jpos,202,4.04,50.0,0.5468,1.0199,0.0434,0.0106,0.6404,1.4107,1.5263,6.6825,520.91,0.6337,0.0,0.0,0.2475,0.0,0.02344,0.0001,0.0001,1.7327,-0.346,-0.5,0.0905,0.1991,1.2226,1.3309,-0.0629,-0.3943
KIT_317_bend_left08_poses_100_jpos,237,4.74,50.0,0.4587,0.9831,0.0404,0.009,0.5315,1.3069,1.3277,6.9347,375.15,0.5021,0.0,0.0,0.3671,0.0,0.021,5e-05,5e-05,1.2658,-0.2912,-0.5,0.0685,0.1922,1.1831,1.287,-0.0635,-0.3377
